AccountID,CustomerID,Month,TransactionCount,InflowAmount,OutflowAmount,FeeRevenue,DigitalTransactionShare
503120,102031,2025-08,18,6878.52,7004.46,8.88,0.23
503120,102031,2025-09,11,5546.02,4281.12,0.0,0.644
503120,102031,2025-10,24,6819.65,2532.86,8.15,0.988
503120,102031,2025-11,27,5666.78,5904.17,4.59,0.56
503120,102031,2025-12,25,5388.8,5310.72,7.34,0.705
503121,102032,2025-01,14,7535.42,7874.08,4.65,0.629
503121,102032,2025-02,15,5983.75,6186.45,0.0,0.457
503121,102032,2025-03,14,5772.24,3452.86,2.24,0.405
503121,102032,2025-04,25,7563.02,4621.02,4.79,0.961
503121,102032,2025-05,23,7277.73,7070.62,10.2,0.677
503121,102032,2025-06,20,5327.84,3762.36,12.44,0.708
503121,102032,2025-07,23,4588.71,6735.25,7.04,0.86
503121,102032,2025-08,17,6843.06,4554.27,6.45,0.745
503121,102032,2025-09,14,6973.83,3379.67,0.57,0.66
503121,102032,2025-10,14,5495.08,6756.53,7.76,0.625
503121,102032,2025-11,24,5119.04,6425.07,5.15,0.491
503121,102032,2025-12,18,6469.41,6731.33,1.53,0.517
503122,102033,2025-01,21,5717.33,1998.66,6.48,0.713
503122,102033,2025-02,21,2459.36,3027.54,1.72,0.876
503122,102033,2025-03,15,5603.77,3292.86,18.04,0.757
503122,102033,2025-04,19,1628.39,4227.97,1.79,0.63
503122,102033,2025-05,23,4640.05,2977.37,1.79,0.772
503122,102033,2025-06,13,4095.82,2096.77,6.15,0.676
503122,102033,2025-07,22,4659.82,2481.81,7.11,0.849
503122,102033,2025-08,12,3722.66,2378.54,0.0,0.678
503122,102033,2025-09,11,4732.69,4211.24,3.98,0.425
503122,102033,2025-10,18,3494.52,2895.92,0.0,0.899
503122,102033,2025-11,19,3923.46,3750.34,6.94,0.55
503122,102033,2025-12,15,3673.82,3883.33,0.25,0.569
503123,102034,2025-01,17,7779.32,8640.07,3.25,0.589
503123,102034,2025-02,17,8338.17,7775.38,0.0,0.753
503123,102034,2025-03,11,6713.84,4389.88,0.85,0.695
503123,102034,2025-04,10,7630.63,5088.11,4.7,0.368
503123,102034,2025-05,22,7484.75,6704.75,7.89,0.556
503123,102034,2025-06,17,7910.03,5336.77,1.98,0.472
503123,102034,2025-07,15,6350.97,4007.63,2.34,0.476
503123,102034,2025-08,15,5721.01,4212.44,3.47,0.362
503123,102034,2025-09,16,7781.46,4028.43,6.7,0.777
503123,102034,2025-10,19,5444.66,4850.95,0.97,0.499
503123,102034,2025-11,14,4643.8,3656.21,7.63,0.72
503123,102034,2025-12,24,6016.69,6778.36,9.89,0.318
503124,102034,2025-01,7,3030.55,1387.54,0.0,0.552
503124,102034,2025-02,3,0.0,941.46,0.0,0.485
503124,102034,2025-03,13,3785.34,395.79,6.72,0.589
503124,102034,2025-04,6,1001.14,4044.97,2.73,0.623
503124,102034,2025-05,3,4350.72,2765.79,1.32,0.68
503124,102034,2025-06,5,77.04,717.72,0.0,0.256
503124,102034,2025-07,5,1269.66,0.0,5.24,0.612
503124,102034,2025-08,6,1488.15,0.0,0.0,0.79
503124,102034,2025-09,4,2326.74,967.75,0.0,0.317
503124,102034,2025-10,9,1455.18,3173.94,4.55,0.676
503124,102034,2025-11,4,4159.55,467.74,0.0,0.587
503124,102034,2025-12,11,2674.26,0.0,4.09,0.711
503125,102035,2025-01,20,1913.32,1662.81,1.79,0.544
503125,102035,2025-02,21,2553.6,1843.46,4.16,0.512
503125,102035,2025-03,18,1974.02,2303.38,5.83,0.77
503125,102035,2025-04,23,2245.1,3708.23,4.2,0.43
503125,102035,2025-05,15,2425.39,2473.71,11.74,0.582
503125,102035,2025-06,18,2076.85,1892.12,3.75,0.467
503125,102035,2025-07,23,1560.8,1679.31,4.82,0.621
503125,102035,2025-08,16,1738.19,2476.5,13.18,0.576
503125,102035,2025-09,15,1416.85,2250.95,10.47,0.412
503125,102035,2025-10,21,1917.47,1724.83,5.83,0.696
503125,102035,2025-11,18,2220.18,746.34,12.13,0.679
503125,102035,2025-12,19,3595.86,1435.42,3.29,0.368
503126,102035,2025-01,5,762.56,452.71,2.16,0.44
503126,102035,2025-02,8,868.15,1210.32,0.63,0.354
503126,102035,2025-03,13,162.38,0.0,0.0,0.378
503126,102035,2025-04,2,777.9,927.68,6.12,0.447
503126,102035,2025-05,7,652.62,1031.96,0.0,0.638
503126,102035,2025-06,7,493.1,425.93,1.62,0.419
503126,102035,2025-07,4,1737.19,396.62,0.62,0.404
503126,102035,2025-08,2,1711.9,108.61,4.44,0.388
503126,102035,2025-09,8,580.77,0.0,1.61,0.782
503126,102035,2025-10,4,1420.27,413.76,0.0,0.294
503126,102035,2025-11,2,1484.41,163.06,0.05,0.654
503126,102035,2025-12,8,398.95,0.0,0.0,0.357
503127,102036,2025-01,22,2757.98,1840.35,10.18,0.747
503127,102036,2025-02,29,3825.11,3524.8,5.99,0.811
503127,102036,2025-03,14,4893.73,4364.71,3.13,0.708
503127,102036,2025-04,15,3220.14,4437.65,1.1,0.665
503127,102036,2025-05,20,4874.01,3037.33,3.73,0.637
503127,102036,2025-06,20,4287.13,2293.97,6.49,0.885
503127,102036,2025-07,14,3540.79,4355.7,4.87,0.737
503127,102036,2025-08,12,2964.08,2489.58,17.0,0.671
503127,102036,2025-09,18,4945.98,1665.69,0.0,0.819
503127,102036,2025-10,25,4054.58,2660.47,6.77,0.868
503127,102036,2025-11,20,3935.89,1338.45,7.14,0.474
503127,102036,2025-12,16,4004.87,2840.35,11.43,0.783
503128,102037,2025-01,5,2577.25,1927.14,8.64,0.682
503128,102037,2025-02,11,2611.69,1195.33,4.88,0.605
503128,102037,2025-03,7,1888.15,383.39,5.24,0.685
503128,102037,2025-04,6,212.21,767.57,0.0,0.736
503128,102037,2025-05,4,1446.26,0.0,1.27,0.764
503128,102037,2025-06,6,707.31,220.0,5.24,0.621
503128,102037,2025-07,6,1340.26,410.01,7.82,0.634
503128,102037,2025-08,6,1045.87,1263.08,4.57,0.779
503128,102037,2025-09,2,940.51,553.54,2.55,0.664
503128,102037,2025-10,8,0.0,0.0,0.0,0.746
503128,102037,2025-11,6,1419.39,474.75,2.37,0.732
503128,102037,2025-12,11,1996.93,914.57,0.0,0.747
503129,102038,2025-01,6,1037.61,35.86,2.18,0.905
503129,102038,2025-02,8,5288.27,3365.83,0.0,0.818
503129,102038,2025-03,9,0.0,558.97,1.0,0.668
503129,102038,2025-04,5,1097.21,2921.32,4.25,0.561
503129,102038,2025-05,9,2586.19,902.06,1.85,0.537
503129,102038,2025-06,7,0.0,0.0,0.0,0.775
503129,102038,2025-07,1,1937.87,0.0,0.0,0.966
503129,102038,2025-08,6,3044.36,0.0,0.0,0.893
503129,102038,2025-09,2,0.0,2801.49,3.45,0.664
503129,102038,2025-10,9,4045.11,394.33,0.0,0.633
503129,102038,2025-11,8,1329.08,1964.42,0.0,0.99
503129,102038,2025-12,5,3821.61,0.0,0.0,0.491
503130,102038,2025-01,24,11100.61,5208.85,11.67,0.674
503130,102038,2025-02,20,4628.94,4805.89,3.4,0.92
503130,102038,2025-03,16,5809.47,5544.42,2.21,0.578
503130,102038,2025-04,16,7753.99,7951.86,0.32,0.809
503130,102038,2025-05,19,7966.32,3567.78,7.58,0.607
503130,102038,2025-06,16,4078.84,4567.87,7.7,0.815
503130,102038,2025-07,12,5409.22,6039.74,4.85,0.912
503130,102038,2025-08,24,1368.73,7482.09,11.37,0.622
503130,102038,2025-09,13,7971.52,5548.12,4.12,0.579
503130,102038,2025-10,14,5032.59,5632.01,9.93,0.721
503130,102038,2025-11,16,5633.31,4989.15,1.84,0.634
503130,102038,2025-12,18,8178.08,4902.35,0.0,0.47
503131,102038,2025-01,16,5431.48,7555.27,7.29,0.783
503131,102038,2025-02,26,4553.63,5012.24,9.16,0.748
503131,102038,2025-03,24,6767.34,5197.64,0.0,0.883
503131,102038,2025-04,15,4298.74,6237.42,6.28,0.889
503131,102038,2025-05,20,7554.0,4633.52,4.09,0.514
503131,102038,2025-06,11,6051.41,4886.01,11.18,0.759
503131,102038,2025-07,18,6753.71,6354.13,0.0,0.578
503131,102038,2025-08,20,3949.55,4387.05,2.91,0.554
503131,102038,2025-09,13,8539.58,4484.06,4.42,0.76
503131,102038,2025-10,14,5764.83,4499.67,3.11,0.732
503131,102038,2025-11,18,7395.47,2679.17,12.63,0.871
503131,102038,2025-12,22,6430.46,4323.98,5.16,0.861
503132,102039,2025-01,3,0.0,0.0,7.63,0.623
503132,102039,2025-02,4,0.0,482.01,0.97,0.887
503132,102039,2025-03,5,1780.95,674.64,0.0,0.747
503132,102039,2025-04,6,835.99,410.78,7.21,0.693
503132,102039,2025-05,7,2343.74,772.46,0.0,0.68
503132,102039,2025-06,5,2141.91,0.0,6.65,0.612
503132,102039,2025-07,5,407.07,1325.9,1.15,0.772
503132,102039,2025-08,10,2025.78,152.1,0.39,0.797
503132,102039,2025-09,8,1128.32,764.64,4.08,0.23
503132,102039,2025-10,4,3337.55,1557.7,0.0,0.452
503132,102039,2025-11,7,1082.06,1169.54,0.0,0.968
503132,102039,2025-12,3,1262.88,1689.11,0.0,0.844
503133,102039,2025-01,5,3500.76,1622.04,5.41,0.962
503133,102039,2025-02,9,2297.02,3038.92,2.99,0.836
503133,102039,2025-03,6,310.43,1108.04,0.56,0.843
503133,102039,2025-04,4,1559.58,0.0,1.71,0.713
503133,102039,2025-05,7,3478.61,1254.44,2.97,0.99
503133,102039,2025-06,5,818.74,1698.11,5.19,0.937
503133,102039,2025-07,7,721.2,1147.55,2.74,0.979
503133,102039,2025-08,7,95.63,1118.82,0.0,0.488
503133,102039,2025-09,6,468.02,0.0,0.04,0.59
503133,102039,2025-10,5,1742.79,588.62,0.0,0.627
503133,102039,2025-11,10,2318.19,1802.08,4.84,0.39
503133,102039,2025-12,6,1303.99,77.96,0.0,0.729
503134,102040,2025-01,12,3343.86,3106.93,5.4,0.738
503134,102040,2025-02,19,2824.82,584.33,1.07,0.938
503134,102040,2025-03,19,3064.17,2206.02,10.91,0.491
503134,102040,2025-04,17,2248.14,2271.87,7.79,0.641
503134,102040,2025-05,17,1924.95,2900.7,8.95,0.99
503134,102040,2025-06,15,1772.83,2414.08,6.65,0.749
503134,102040,2025-07,19,2504.52,1777.64,12.4,0.784
503134,102040,2025-08,12,2696.08,2156.47,6.33,0.622
503134,102040,2025-09,19,2456.75,2591.78,7.53,0.829
503134,102040,2025-10,16,3805.01,2311.33,11.3,0.99
503134,102040,2025-11,21,2244.88,1892.68,6.67,0.52
503134,102040,2025-12,9,3192.58,1690.68,5.05,0.796
503135,102040,2025-01,19,2450.69,1517.35,11.23,0.632
503135,102040,2025-02,18,2892.88,2670.57,0.0,0.621
503135,102040,2025-03,18,3928.86,2929.53,9.44,0.64
503135,102040,2025-04,22,2766.44,596.17,3.77,0.376
503135,102040,2025-05,18,2885.27,1567.31,5.52,0.724
503135,102040,2025-06,12,2739.18,2286.37,7.26,0.863
503135,102040,2025-07,20,3634.56,1795.28,6.47,0.514
503135,102040,2025-08,23,1682.78,1856.71,0.0,0.615
503135,102040,2025-09,21,2386.26,2460.15,4.82,0.701
503135,102040,2025-10,17,3365.63,2333.49,6.24,0.799
503135,102040,2025-11,19,3277.43,1780.71,4.57,0.646
503135,102040,2025-12,27,3332.87,2242.86,5.74,0.48
503136,102041,2025-01,11,1221.33,2676.27,0.52,0.621
503136,102041,2025-02,6,2634.56,1635.01,0.0,0.662
503136,102041,2025-03,5,0.0,780.38,6.95,0.903
503136,102041,2025-04,4,1688.81,849.28,3.66,0.718
503136,102041,2025-05,3,2680.53,299.52,0.0,0.799
503136,102041,2025-06,4,1000.39,925.17,1.39,0.907
503136,102041,2025-07,4,561.0,484.36,6.01,0.466
503136,102041,2025-08,11,850.8,0.0,0.0,0.736
503136,102041,2025-09,6,624.03,99.14,5.67,0.488
503136,102041,2025-10,4,1762.65,0.0,1.9,0.821
503136,102041,2025-11,4,0.0,783.31,1.47,0.739
503136,102041,2025-12,4,1347.47,0.0,0.0,0.901
503137,102041,2025-01,25,3860.26,2733.05,5.95,0.606
503137,102041,2025-02,23,3087.61,4069.25,12.75,0.891
503137,102041,2025-03,20,4037.54,4488.68,0.62,0.677
503137,102041,2025-04,28,4034.35,2649.9,4.78,0.738
503137,102041,2025-05,19,4169.4,3707.1,0.2,0.514
503137,102041,2025-06,22,3953.15,2846.94,9.58,0.599
503137,102041,2025-07,16,2142.57,3635.22,0.37,0.733
503137,102041,2025-08,19,3818.96,3186.11,5.73,0.64
503137,102041,2025-09,15,3169.82,2564.27,11.51,0.505
503137,102041,2025-10,14,4444.18,3399.23,4.99,0.796
503137,102041,2025-11,19,3503.68,3279.33,6.24,0.735
503137,102041,2025-12,20,2110.83,2335.69,4.32,0.885
503138,102042,2025-01,7,247.28,0.0,3.28,0.424
503138,102042,2025-02,9,292.3,23.75,0.0,0.871
503138,102042,2025-03,2,456.72,455.81,10.29,0.451
503138,102042,2025-04,5,565.15,561.49,0.0,0.287
503138,102042,2025-05,9,919.72,259.96,1.04,0.601
503138,102042,2025-06,4,757.22,163.23,1.61,0.526
503138,102042,2025-07,3,398.83,0.0,3.73,0.628
503138,102042,2025-08,10,786.34,141.71,1.12,0.691
503138,102042,2025-09,6,978.33,609.11,1.72,0.484
503138,102042,2025-10,9,625.29,240.07,0.89,0.482
503138,102042,2025-11,9,743.29,868.75,0.0,0.41
503138,102042,2025-12,4,500.07,0.0,1.77,0.692
503139,102043,2025-01,19,2174.4,1171.29,3.7,0.569
503139,102043,2025-02,23,1378.8,636.51,6.67,0.648
503139,102043,2025-03,16,1084.83,1062.84,4.61,0.516
503139,102043,2025-04,14,1120.22,1030.46,9.16,0.542
503139,102043,2025-05,15,590.05,1245.77,4.25,0.859
503139,102043,2025-06,13,1442.23,724.34,1.74,0.749
503139,102043,2025-07,14,2199.29,608.05,0.0,0.638
503139,102043,2025-08,15,1015.71,811.87,3.77,0.797
503139,102043,2025-09,12,1414.65,1437.62,1.35,0.682
503139,102043,2025-10,18,1592.35,1077.01,2.08,0.662
503139,102043,2025-11,27,1615.58,1168.71,4.45,0.634
503139,102043,2025-12,13,1282.75,602.96,3.63,0.735
503140,102043,2025-01,8,0.0,365.79,2.05,0.823
503140,102043,2025-02,3,764.09,84.83,0.0,0.765
503140,102043,2025-03,9,56.83,25.88,0.0,0.703
503140,102043,2025-04,4,520.17,182.08,0.0,0.789
503140,102043,2025-05,7,933.08,108.09,4.24,0.552
503140,102043,2025-06,13,713.04,196.81,0.0,0.805
503140,102043,2025-07,4,925.12,116.74,0.0,0.784
503140,102043,2025-08,7,735.13,0.0,0.0,0.718
503140,102043,2025-09,8,654.18,365.28,3.18,0.74
503140,102043,2025-10,8,0.0,127.5,0.0,0.682
503140,102043,2025-11,8,1087.63,548.88,5.89,0.79
503140,102043,2025-12,2,580.76,464.37,5.71,0.596
503141,102044,2025-01,8,2719.97,2118.31,3.03,0.671
503141,102044,2025-02,8,1047.85,1756.99,0.0,0.677
503141,102044,2025-03,5,0.0,659.72,0.96,0.706
503141,102044,2025-04,6,457.04,1289.63,0.0,0.658
503141,102044,2025-05,7,0.0,1929.91,0.45,0.507
503141,102044,2025-06,11,3233.27,0.0,0.0,0.561
503141,102044,2025-07,8,2623.72,2483.83,4.44,0.625
503141,102044,2025-08,3,2289.78,90.45,2.0,0.643
503141,102044,2025-09,4,3470.32,0.0,2.51,0.854
503141,102044,2025-10,3,5258.22,2328.37,1.93,0.802
503141,102044,2025-11,5,824.59,2358.46,0.0,0.696
503141,102044,2025-12,3,1153.86,935.27,0.0,0.803
503142,102045,2025-01,13,3295.45,1717.86,1.38,0.612
503142,102045,2025-02,15,2714.64,2612.29,13.81,0.628
503142,102045,2025-03,14,4628.71,2055.1,8.31,0.558
503142,102045,2025-04,15,2433.65,2922.42,8.38,0.653
503142,102045,2025-05,17,2275.42,2734.74,4.68,0.566
503142,102045,2025-06,23,3594.92,2731.89,0.0,0.626
503142,102045,2025-07,16,1938.01,2863.43,0.0,0.533
503142,102045,2025-08,16,3362.92,2172.5,11.27,0.576
503142,102045,2025-09,25,2633.53,1804.05,4.51,0.46
503142,102045,2025-10,24,1765.42,2575.16,8.56,0.643
503142,102045,2025-11,20,2123.32,2357.51,0.0,0.623
503142,102045,2025-12,20,3208.02,3437.49,1.78,0.621
503143,102046,2025-01,11,498.41,540.21,4.43,0.84
503143,102046,2025-02,10,1028.35,814.95,0.12,0.498
503143,102046,2025-03,8,1108.8,0.0,0.0,0.768
503143,102046,2025-04,4,290.66,1.42,2.09,0.552
503143,102046,2025-05,13,2697.04,1174.99,6.5,0.869
503143,102046,2025-06,5,351.22,1135.75,10.3,0.558
503143,102046,2025-07,4,1085.44,1107.94,0.81,0.853
503143,102046,2025-08,6,699.1,0.0,1.37,0.87
503143,102046,2025-09,3,567.89,1225.5,0.0,0.788
503143,102046,2025-10,6,1391.22,688.69,0.2,0.422
503143,102046,2025-11,5,877.64,141.83,0.0,0.526
503143,102046,2025-12,2,1414.89,985.69,0.0,0.733
503144,102047,2025-01,5,2927.67,1229.5,5.82,0.853
503144,102047,2025-02,5,0.0,2411.23,6.29,0.712
503144,102047,2025-03,3,1158.99,142.35,3.89,0.808
503144,102047,2025-04,7,2226.43,451.3,0.0,0.755
503144,102047,2025-05,6,2841.32,440.94,0.0,0.505
503144,102047,2025-06,3,2355.26,0.0,5.87,0.627
503144,102047,2025-07,6,892.15,1978.82,0.0,0.918
503144,102047,2025-08,8,4511.73,239.05,0.0,0.772
503144,102047,2025-09,6,680.35,2351.5,4.49,0.766
503144,102047,2025-10,4,2137.22,1321.25,0.0,0.701
503144,102047,2025-11,7,2212.15,0.0,6.24,0.586
503144,102047,2025-12,9,2323.36,0.0,1.57,0.604
503145,102047,2025-01,7,1500.67,391.11,0.0,0.665
503145,102047,2025-02,6,3491.95,0.0,0.69,0.725
503145,102047,2025-03,3,0.0,0.0,7.28,0.738
503145,102047,2025-04,1,2999.76,1356.66,0.0,0.653
503145,102047,2025-05,6,3236.04,196.18,0.21,0.707
503145,102047,2025-06,8,2633.69,343.46,5.3,0.866
503145,102047,2025-07,4,877.83,0.0,0.0,0.661
503145,102047,2025-08,4,1048.36,1019.83,3.39,0.887
503145,102047,2025-09,6,205.69,3976.63,3.06,0.8
503145,102047,2025-10,6,124.72,1816.97,0.36,0.63
503145,102047,2025-11,8,1456.64,0.0,2.04,0.853
503145,102047,2025-12,7,3228.22,1830.44,0.0,0.487
503146,102048,2025-01,5,3139.78,1824.27,0.0,0.699
503146,102048,2025-02,3,2462.45,2966.51,0.0,0.99
503146,102048,2025-03,4,406.91,722.39,3.38,0.857
503146,102048,2025-04,2,5121.13,834.58,5.46,0.749
503146,102048,2025-05,7,1212.02,0.0,5.91,0.748
503146,102048,2025-06,3,5708.49,993.09,2.19,0.572
503146,102048,2025-07,2,2017.75,1423.65,0.0,0.798
503146,102048,2025-08,9,2967.23,2193.91,6.63,0.905
503146,102048,2025-09,5,1356.31,895.53,2.53,0.666
503146,102048,2025-10,5,2094.11,1031.3,1.47,0.551
503146,102048,2025-11,8,1425.46,2061.3,0.0,0.922
503146,102048,2025-12,8,884.47,2544.25,0.0,0.748
503147,102049,2025-01,23,5279.85,3374.42,0.0,0.825
503147,102049,2025-02,22,6846.3,2570.48,1.36,0.76
503147,102049,2025-03,15,5653.7,4918.16,12.86,0.642
503147,102049,2025-04,14,2737.08,5136.81,8.89,0.649
503147,102049,2025-05,19,4247.27,4165.37,5.72,0.917
503147,102049,2025-06,24,7218.42,4239.3,0.0,0.792
503147,102049,2025-07,16,3721.41,3655.36,6.33,0.642
503147,102049,2025-08,13,3488.43,5270.69,7.48,0.659
503147,102049,2025-09,25,3882.17,3552.52,9.43,0.99
503147,102049,2025-10,15,2658.27,5396.84,0.0,0.294
503147,102049,2025-11,18,5095.46,2543.18,8.35,0.749
503147,102049,2025-12,12,3335.0,2846.15,2.94,0.915
503148,102049,2025-01,11,4572.93,4255.3,6.47,0.541
503148,102049,2025-02,22,4157.42,4423.47,0.46,0.686
503148,102049,2025-03,19,2966.85,5049.62,7.59,0.899
503148,102049,2025-04,24,3352.15,3209.81,5.96,0.581
503148,102049,2025-05,14,3871.43,4397.75,0.0,0.763
503148,102049,2025-06,21,4909.16,2695.02,0.0,0.747
503148,102049,2025-07,21,4394.11,2501.28,0.0,0.797
503148,102049,2025-08,18,5548.66,2519.9,2.73,0.517
503148,102049,2025-09,7,6133.99,2703.82,10.54,0.785
503148,102049,2025-10,18,4020.55,3826.28,9.85,0.901
503148,102049,2025-11,17,3992.04,3178.81,5.08,0.764
503148,102049,2025-12,18,4208.94,2859.84,15.33,0.815
503149,102050,2025-01,7,214.83,369.87,4.07,0.67
503149,102050,2025-02,8,3527.72,7250.72,0.0,0.834
503149,102050,2025-03,4,3198.7,3733.14,0.0,0.911
503149,102050,2025-04,8,4457.82,1582.25,0.0,0.91
503149,102050,2025-05,5,6700.46,1621.24,4.65,0.684
503149,102050,2025-06,6,10134.03,2925.78,4.7,0.405
503149,102050,2025-07,8,1524.4,2065.05,0.0,0.824
503149,102050,2025-08,6,958.85,2647.75,6.22,0.938
503149,102050,2025-09,2,345.64,2853.25,0.0,0.607
503149,102050,2025-10,4,6667.11,1815.51,0.08,0.799
503149,102050,2025-11,10,113.12,3701.78,0.11,0.928
503149,102050,2025-12,6,715.76,1945.33,7.34,0.487
503150,102051,2025-01,18,2513.23,4791.72,7.9,0.687
503150,102051,2025-02,19,5382.74,4445.36,3.93,0.617
503150,102051,2025-03,13,4750.83,3792.55,3.98,0.66
503150,102051,2025-04,22,3726.69,3724.95,0.0,0.829
503150,102051,2025-05,13,5023.73,3913.94,4.23,0.725
503150,102051,2025-06,17,2689.92,3661.57,0.18,0.625
503150,102051,2025-07,15,5861.24,1601.41,0.0,0.339
503150,102051,2025-08,22,1761.35,3241.97,5.44,0.848
503150,102051,2025-09,15,3620.7,5150.3,4.0,0.99
503150,102051,2025-10,15,3796.74,4716.55,9.03,0.99
503150,102051,2025-11,24,4545.94,2291.72,3.52,0.709
503150,102051,2025-12,13,4605.39,4669.54,14.25,0.901
503151,102051,2025-01,12,3939.99,2258.78,2.12,0.798
503151,102051,2025-02,19,6151.66,3862.08,10.62,0.875
503151,102051,2025-03,24,2820.14,2526.57,9.32,0.691
503151,102051,2025-04,13,3142.08,2448.78,4.18,0.616
503151,102051,2025-05,19,5056.45,3059.51,2.96,0.825
503151,102051,2025-06,16,3378.39,3528.69,8.19,0.612
503151,102051,2025-07,14,5164.37,3135.92,8.28,0.545
503151,102051,2025-08,13,4986.61,3194.01,3.23,0.746
503151,102051,2025-09,21,4147.9,3440.35,9.2,0.685
503151,102051,2025-10,8,5214.88,2535.01,6.84,0.655
503151,102051,2025-11,19,2828.08,4799.62,0.0,0.657
503151,102051,2025-12,20,3320.57,3999.05,4.25,0.91
503152,102052,2025-01,17,4264.71,4325.01,6.67,0.501
503152,102052,2025-02,17,1060.58,4021.71,15.17,0.567
503152,102052,2025-03,20,3352.13,4321.66,12.17,0.735
503152,102052,2025-04,15,3885.06,2651.34,4.73,0.696
503152,102052,2025-05,14,3577.83,5118.57,7.36,0.99
503152,102052,2025-06,16,4190.13,4118.8,6.4,0.451
503152,102052,2025-07,19,4240.95,4979.85,5.74,0.979
503152,102052,2025-08,20,3576.75,3820.38,0.0,0.794
503152,102052,2025-09,26,4563.27,3194.57,12.95,0.675
503152,102052,2025-10,14,2857.27,2575.59,0.0,0.636
503152,102052,2025-11,19,5359.52,1582.84,9.5,0.796
503152,102052,2025-12,16,5814.53,2415.23,7.88,0.786
503153,102052,2025-01,8,1275.69,1877.98,5.93,0.824
503153,102052,2025-02,5,1273.87,1247.58,0.0,0.815
503153,102052,2025-03,3,0.0,732.4,2.09,0.775
503153,102052,2025-04,7,370.57,1872.86,0.0,0.722
503153,102052,2025-05,11,2045.3,1141.42,0.0,0.679
503153,102052,2025-06,6,0.0,3409.55,3.89,0.99
503153,102052,2025-07,7,1601.29,0.0,3.16,0.773
503153,102052,2025-08,9,3337.23,0.0,0.0,0.711
503153,102052,2025-09,7,986.6,405.83,0.0,0.785
503153,102052,2025-10,7,4225.23,198.18,5.56,0.315
503153,102052,2025-11,2,2131.06,1070.36,0.0,0.528
503153,102052,2025-12,4,1816.1,2446.74,3.09,0.806
503154,102052,2025-01,19,2862.66,3943.1,5.12,0.984
503154,102052,2025-02,20,3639.96,4015.05,1.15,0.99
503154,102052,2025-03,14,2700.67,2583.38,8.41,0.789
503154,102052,2025-04,22,6329.38,2702.79,0.95,0.906
503154,102052,2025-05,17,3426.56,3077.25,0.26,0.583
503154,102052,2025-06,26,5398.23,3634.09,2.08,0.616
503154,102052,2025-07,20,3827.49,4262.5,0.06,0.704
503154,102052,2025-08,22,2173.61,4863.16,2.05,0.99
503154,102052,2025-09,18,6126.28,1822.92,6.7,0.546
503154,102052,2025-10,12,2977.14,2794.09,1.65,0.718
503154,102052,2025-11,22,2769.83,3540.31,3.8,0.583
503154,102052,2025-12,22,1986.37,2410.15,4.24,0.932
503155,102053,2025-01,19,3755.59,2113.74,0.9,0.464
503155,102053,2025-02,13,2443.66,2538.12,5.13,0.384
503155,102053,2025-03,22,2716.25,1778.57,0.0,0.418
503155,102053,2025-04,18,4346.84,3541.2,3.98,0.521
503155,102053,2025-05,17,4571.69,2746.62,7.78,0.255
503155,102053,2025-06,12,2144.34,4599.97,3.1,0.64
503155,102053,2025-07,22,4767.22,3128.83,7.32,0.557
503155,102053,2025-08,23,4392.09,3859.92,5.42,0.802
503155,102053,2025-09,24,3530.85,3326.51,5.1,0.524
503155,102053,2025-10,15,3576.04,2974.73,1.98,0.906
503155,102053,2025-11,18,3523.63,2860.62,7.92,0.682
503155,102053,2025-12,12,3280.31,3958.25,0.95,0.532
503156,102053,2025-01,16,3542.43,4357.38,6.4,0.533
503156,102053,2025-02,15,4777.48,2722.69,3.45,0.438
503156,102053,2025-03,18,3403.79,1565.14,6.27,0.59
503156,102053,2025-04,22,5342.12,4114.86,10.01,0.487
503156,102053,2025-05,20,4537.84,4016.1,4.19,0.739
503156,102053,2025-06,26,3309.34,4539.09,0.0,0.704
503156,102053,2025-07,21,4160.64,3923.05,1.68,0.454
503156,102053,2025-08,15,4139.04,1981.35,7.8,0.316
503156,102053,2025-09,16,3737.79,3697.08,8.77,0.431
503156,102053,2025-10,10,3935.18,3558.87,6.81,0.592
503156,102053,2025-11,16,3414.44,3497.42,1.93,0.467
503156,102053,2025-12,22,5375.1,2828.4,3.69,0.321
503157,102053,2025-01,5,1198.99,0.0,0.0,0.518
503157,102053,2025-02,4,2946.1,1069.99,3.08,0.311
503157,102053,2025-03,3,2193.12,0.0,0.67,0.535
503157,102053,2025-04,7,60.16,1111.28,0.0,0.689
503157,102053,2025-05,7,1496.57,629.22,4.97,0.51
503157,102053,2025-06,6,247.1,1173.6,5.02,0.47
503157,102053,2025-07,9,0.0,3257.16,0.0,0.604
503157,102053,2025-08,2,1769.93,889.1,0.87,0.47
503157,102053,2025-09,8,1452.21,1005.17,5.12,0.517
503157,102053,2025-10,4,1238.35,2428.88,0.0,0.554
503157,102053,2025-11,7,1400.75,1345.4,0.0,0.483
503157,102053,2025-12,6,472.1,0.0,0.0,0.46
503158,102054,2025-01,6,798.85,0.0,1.7,0.807
503158,102054,2025-02,4,997.14,446.04,0.0,0.638
503158,102054,2025-03,6,610.27,0.0,2.85,0.674
503158,102054,2025-04,6,33.18,299.36,0.52,0.729
503158,102054,2025-05,6,633.26,0.0,5.07,0.94
503158,102054,2025-06,5,955.0,694.02,0.0,0.682
503158,102054,2025-07,4,1351.14,10.77,2.22,0.801
503158,102054,2025-08,8,994.97,399.68,0.0,0.385
