CustomerID,FullName,Gender,Age,Geography,TenureYears,EstimatedAnnualIncome,CreditScore,IsActiveMember,Exited,BranchID
101190,Customer_101190,Male,28,Germany,3,42380.03,723,1,0,3.0
101191,Customer_101191,Male,30,France,4,54571.34,660,1,0,2.0
101192,Customer_101192,Female,29,UK,5,23978.36,683,1,0,1.0
101193,Customer_101193,Male,26,Spain,10,41797.42,665,0,0,4.0
101194,Customer_101194,Female,52,Spain,6,22970.12,819,1,0,4.0
101195,Customer_101195,Female,45,Spain,9,49986.64,623,0,1,4.0
101196,Customer_101196,Male,43,UK,8,18037.29,775,1,0,1.0
101197,Customer_101197,Male,18,UK,3,49127.02,665,1,0,1.0
101198,Customer_101198,Male,67,Germany,3,21684.98,782,1,0,3.0
101199,Customer_101199,Male,31,UK,4,35342.36,563,1,0,1.0
101200,Customer_101200,Male,67,Germany,3,62827.14,669,1,0,3.0
101201,Customer_101201,Female,25,France,14,46525.04,625,0,0,2.0
101202,Customer_101202,Male,32,France,6,20027.82,665,1,0,2.0
101203,Customer_101203,Female,18,Germany,6,31034.28,747,1,0,3.0
101204,Customer_101204,Female,46,Germany,10,21371.31,683,0,0,3.0
101205,Customer_101205,Male,29,UK,12,19590.18,747,1,0,1.0
101206,Customer_101206,Male,29,UK,11,44283.76,605,1,0,1.0
101207,Customer_101207,Male,26,France,8,54044.29,593,1,0,2.0
101208,Customer_101208,Female,51,France,15,51210.38,656,1,0,2.0
101209,Customer_101209,Male,51,UK,14,55083.58,652,0,0,1.0
101210,Customer_101210,Female,64,France,3,41775.49,641,0,0,2.0
101211,Customer_101211,Female,34,Germany,2,37138.12,583,1,0,3.0
101212,Customer_101212,Female,45,Germany,6,25914.13,745,0,0,3.0
101213,Customer_101213,Female,27,France,13,34454.3,628,1,1,2.0
101214,Customer_101214,Female,38,UK,15,23174.74,762,0,0,1.0
101215,Customer_101215,Female,36,UK,11,28712.86,656,0,1,1.0
101216,Customer_101216,Female,48,France,11,43714.8,704,1,0,2.0
101217,Customer_101217,Female,54,UK,3,39831.45,697,1,0,1.0
101218,Customer_101218,Female,54,France,9,166800.29,593,0,0,2.0
101219,Customer_101219,Female,32,Germany,2,22921.19,683,1,0,3.0
101220,Customer_101220,Male,54,UK,8,39700.95,800,1,0,1.0
101221,Customer_101221,Female,41,UK,3,22131.24,674,1,0,1.0
101222,Customer_101222,Male,38,UK,1,35274.7,723,1,1,1.0
101223,Customer_101223,Female,33,Spain,15,35926.59,707,1,0,4.0
101224,Customer_101224,Male,35,France,14,61427.99,678,1,0,2.0
101225,Customer_101225,Female,63,UK,10,34305.98,669,0,1,1.0
101226,Customer_101226,Female,46,Spain,10,38535.34,696,1,0,4.0
101227,Customer_101227,Female,44,France,3,34605.98,712,1,0,2.0
101228,Customer_101228,Male,39,France,9,22358.27,554,1,0,2.0
101229,Customer_101229,Female,71,Spain,11,31318.96,674,1,0,4.0
101230,Customer_101230,Female,58,UK,8,35367.67,641,1,0,1.0
101231,Customer_101231,Female,33,UK,4,43418.75,626,1,0,1.0
101232,Customer_101232,Female,39,France,6,54011.44,752,1,0,2.0
101233,Customer_101233,Female,39,UK,13,37792.14,600,1,0,1.0
101234,Customer_101234,Female,44,Germany,4,37494.35,550,0,0,3.0
101235,Customer_101235,Male,34,UK,15,19361.83,715,1,0,1.0
101236,Customer_101236,Female,47,UK,12,53546.48,548,0,1,1.0
101237,Customer_101237,Male,59,UK,14,30707.77,510,1,0,1.0
101238,Customer_101238,Female,26,France,8,58784.32,723,0,0,2.0
101239,Customer_101239,Female,28,UK,3,75949.42,667,1,0,1.0
101240,Customer_101240,Male,36,UK,0,38594.43,690,1,0,1.0
101241,Customer_101241,Male,37,Spain,8,26500.92,622,1,0,4.0
101242,Customer_101242,Male,66,UK,6,41685.58,551,1,0,1.0
101243,Customer_101243,Female,54,UK,1,49135.68,566,1,0,1.0
101244,Customer_101244,Male,53,UK,14,36440.68,635,0,0,1.0
101245,Customer_101245,Male,39,UK,15,32585.01,560,0,0,1.0
101246,Customer_101246,Female,39,UK,5,54122.99,678,1,0,1.0
101247,Customer_101247,Male,25,France,10,52540.27,620,0,0,2.0
101248,Customer_101248,Female,51,UK,6,35939.58,669,1,0,1.0
101249,Customer_101249,Male,48,Spain,7,19952.21,667,1,0,4.0
101250,Customer_101250,Male,57,Spain,9,51575.14,684,0,0,4.0
101251,Customer_101251,Male,39,UK,6,29736.41,692,1,0,1.0
101252,Customer_101252,Male,40,UK,12,46252.85,629,1,0,1.0
101253,Customer_101253,Male,44,UK,3,44956.28,669,1,1,1.0
101254,Customer_101254,Female,53,France,10,17950.95,673,1,1,2.0
101255,Customer_101255,Male,24,UK,15,43560.74,473,1,0,1.0
101256,Customer_101256,Male,51,Spain,13,52942.65,703,1,0,4.0
101257,Customer_101257,Male,42,Germany,0,55946.07,666,1,0,3.0
101258,Customer_101258,Male,29,Germany,1,44277.83,697,1,0,3.0
101259,Customer_101259,Female,18,France,10,17252.13,558,0,0,2.0
101260,Customer_101260,Male,40,Spain,14,74616.08,631,1,0,4.0
101261,Customer_101261,Female,59,UK,13,50533.16,573,1,0,1.0
101262,Customer_101262,Male,62,France,14,24438.89,711,1,0,2.0
101263,Customer_101263,Male,46,UK,2,29464.21,550,1,0,1.0
101264,Customer_101264,Male,66,Spain,8,46605.59,585,1,0,4.0
101265,Customer_101265,Male,41,France,11,57029.72,695,1,0,2.0
101266,Customer_101266,Female,53,Germany,9,33719.84,608,0,1,3.0
101267,Customer_101267,Male,37,UK,12,60895.3,585,1,0,1.0
101268,Customer_101268,Male,36,Spain,3,18744.95,723,1,0,4.0
101269,Customer_101269,Female,34,France,7,26273.56,726,1,0,2.0
101270,Customer_101270,Female,18,France,7,16588.44,709,0,0,2.0
101271,Customer_101271,Female,57,Spain,15,28045.76,719,1,0,4.0
101272,Customer_101272,Female,34,UK,3,82789.76,638,0,0,1.0
101273,Customer_101273,Female,32,UK,5,106025.61,640,0,0,1.0
101274,Customer_101274,Female,28,France,0,46676.24,606,1,0,2.0
101275,Customer_101275,Female,40,UK,2,31512.25,668,1,0,1.0
101276,Customer_101276,Male,63,UK,15,38013.13,615,0,0,1.0
101277,Customer_101277,Female,67,UK,13,51970.31,623,1,0,1.0
101278,Customer_101278,Male,22,UK,4,20787.01,700,1,0,1.0
101279,Customer_101279,Female,38,Spain,11,32461.18,744,1,0,4.0
101280,Customer_101280,Female,30,France,9,80107.66,685,0,0,2.0
101281,Customer_101281,Male,54,UK,14,26235.15,790,1,0,1.0
101282,Customer_101282,Female,45,France,4,29982.34,602,1,0,2.0
101283,Customer_101283,Female,34,France,15,42250.1,517,1,0,2.0
101284,Customer_101284,Male,43,France,5,47707.26,709,1,1,2.0
101285,Customer_101285,Female,36,Spain,11,31703.21,597,1,0,4.0
101286,Customer_101286,Female,61,Spain,6,43480.11,634,1,0,4.0
101287,Customer_101287,Female,49,UK,10,55215.43,522,1,0,1.0
101288,Customer_101288,Male,50,UK,5,101526.81,588,1,0,1.0
101289,Customer_101289,Male,18,France,13,39680.49,542,1,0,2.0
101290,Customer_101290,Female,41,France,10,41226.69,622,0,0,2.0
101291,Customer_101291,Male,67,France,4,83514.74,625,1,0,2.0
101292,Customer_101292,Male,58,Germany,15,32803.82,662,0,0,3.0
101293,Customer_101293,Male,20,France,11,23143.43,748,1,0,2.0
101294,Customer_101294,Male,38,UK,6,47006.3,706,0,1,1.0
101295,Customer_101295,Female,28,UK,2,68166.17,533,1,0,1.0
101296,Customer_101296,Female,63,UK,15,49409.41,701,1,0,1.0
101297,Customer_101297,Female,45,UK,12,40205.85,663,1,0,1.0
101298,Customer_101298,Female,33,UK,10,21886.99,648,0,0,1.0
101299,Customer_101299,Male,42,Germany,13,40911.18,653,1,0,3.0
101300,Customer_101300,Male,18,UK,9,73155.65,670,1,0,1.0
101301,Customer_101301,Male,29,UK,3,24102.53,603,0,0,1.0
101302,Customer_101302,Male,42,France,3,37619.91,641,1,0,2.0
101303,Customer_101303,Male,52,Germany,1,35279.48,744,1,0,3.0
101304,Customer_101304,Male,19,UK,1,30682.81,602,0,0,1.0
101305,Customer_101305,Male,37,Germany,11,46957.13,578,1,0,3.0
101306,Customer_101306,Male,54,Spain,13,51272.62,650,0,0,4.0
101307,Customer_101307,Female,25,France,2,51031.43,570,0,0,2.0
101308,Customer_101308,Female,45,Germany,9,27061.32,526,0,0,3.0
101309,Customer_101309,Female,43,UK,1,20024.91,629,0,0,1.0
101310,Customer_101310,Female,63,Spain,6,47263.79,764,1,0,4.0
101311,Customer_101311,Female,39,UK,12,33448.47,652,1,0,1.0
101312,Customer_101312,Male,40,Spain,12,96053.97,668,1,0,4.0
101313,Customer_101313,Female,52,France,15,98071.71,495,0,0,2.0
101314,Customer_101314,Male,26,UK,4,102871.44,688,1,0,1.0
101315,Customer_101315,Male,39,UK,15,27511.93,662,0,0,1.0
101316,Customer_101316,Male,37,Germany,12,54265.34,605,1,0,3.0
101317,Customer_101317,Male,40,France,5,62152.95,669,1,0,2.0
101318,Customer_101318,Male,52,UK,5,59082.16,668,1,0,1.0
101319,Customer_101319,Female,49,Germany,1,35808.69,576,0,0,3.0
101320,Customer_101320,Female,33,Spain,14,74686.09,680,1,0,4.0
101321,Customer_101321,Female,44,France,3,42008.98,745,1,0,2.0
101322,Customer_101322,Female,60,France,4,44492.35,638,1,1,2.0
101323,Customer_101323,Female,32,UK,6,21023.58,590,1,0,1.0
101324,Customer_101324,Male,44,Germany,2,56138.05,642,0,0,3.0
101325,Customer_101325,Female,40,UK,12,37355.66,719,1,0,1.0
101326,Customer_101326,Female,41,Spain,11,51770.48,563,1,0,4.0
101327,Customer_101327,Male,22,UK,2,46687.23,698,1,0,1.0
101328,Customer_101328,Male,59,France,2,45562.78,604,1,0,2.0
101329,Customer_101329,Female,33,UK,0,41144.84,673,1,0,1.0
101330,Customer_101330,Female,54,UK,15,59837.92,613,1,0,1.0
101331,Customer_101331,Male,35,Germany,6,38404.24,612,1,0,3.0
101332,Customer_101332,Female,34,France,10,21820.08,769,1,0,2.0
101333,Customer_101333,Male,57,France,2,54255.24,549,1,0,2.0
101334,Customer_101334,Male,54,Spain,3,29183.9,691,0,0,4.0
101335,Customer_101335,Male,45,Spain,8,23144.38,785,1,0,4.0
101336,Customer_101336,Male,51,Spain,3,26513.66,706,1,0,4.0
101337,Customer_101337,Female,39,UK,9,47711.34,555,1,0,1.0
101338,Customer_101338,Male,42,France,14,40214.84,559,0,1,2.0
101339,Customer_101339,Female,34,Spain,4,16086.21,599,1,0,4.0
101340,Customer_101340,Male,53,UK,9,35340.32,667,0,0,1.0
101341,Customer_101341,Female,34,UK,14,71081.26,672,0,1,1.0
101342,Customer_101342,Female,60,Germany,14,34280.84,560,0,1,3.0
101343,Customer_101343,Female,38,France,0,38986.1,590,0,1,2.0
101344,Customer_101344,Female,42,France,1,67155.83,594,1,0,2.0
101345,Customer_101345,Female,51,Spain,15,60077.76,641,0,0,4.0
101346,Customer_101346,Male,42,France,14,66517.0,804,0,0,2.0
101347,Customer_101347,Female,38,France,5,16000.0,585,1,0,2.0
101348,Customer_101348,Female,42,UK,8,91629.66,582,1,0,1.0
101349,Customer_101349,Male,53,France,9,55927.14,570,0,0,2.0
101350,Customer_101350,Male,34,UK,10,127145.74,703,1,0,1.0
101351,Customer_101351,Male,40,Germany,12,29536.39,652,0,0,3.0
101352,Customer_101352,Male,42,Germany,5,18993.88,588,1,1,3.0
101353,Customer_101353,Male,52,UK,14,42136.65,628,0,0,1.0
101354,Customer_101354,Male,41,UK,0,37105.01,596,1,1,1.0
101355,Customer_101355,Female,64,Spain,0,56363.31,677,0,0,4.0
101356,Customer_101356,Male,40,UK,15,68127.94,850,1,0,1.0
101357,Customer_101357,Female,39,France,2,40382.13,696,0,0,2.0
101358,Customer_101358,Male,40,France,15,37688.35,648,1,0,2.0
101359,Customer_101359,Female,26,Germany,4,53138.07,605,1,0,3.0
101360,Customer_101360,Male,30,UK,5,37424.36,554,1,0,1.0
101361,Customer_101361,Male,36,Germany,0,36041.74,710,1,1,3.0
101362,Customer_101362,Male,56,UK,15,66979.08,706,0,0,1.0
101363,Customer_101363,Female,42,France,5,74037.35,620,1,0,2.0
101364,Customer_101364,Male,36,UK,2,68405.58,746,1,0,1.0
101365,Customer_101365,Female,57,France,7,38937.83,657,0,0,2.0
101366,Customer_101366,Male,61,France,2,16034.85,713,1,0,2.0
101367,Customer_101367,Female,57,UK,12,39290.27,677,1,0,1.0
101368,Customer_101368,Male,32,UK,1,,642,1,0,1.0
101369,Customer_101369,Female,36,UK,7,39618.39,583,1,0,1.0
101370,Customer_101370,Male,64,UK,6,31052.48,644,0,0,1.0
101371,Customer_101371,Male,45,UK,0,41609.84,718,1,0,1.0
101372,Customer_101372,Male,39,Spain,0,26311.22,617,1,0,4.0
101373,Customer_101373,Male,51,France,8,23602.36,688,1,0,2.0
101374,Customer_101374,Male,54,Germany,6,72812.0,574,0,0,3.0
101375,Customer_101375,Female,35,Spain,2,27148.55,714,1,0,4.0
101376,Customer_101376,Male,45,UK,2,42006.27,678,0,0,1.0
101377,Customer_101377,Male,53,Germany,12,64534.59,565,1,0,3.0
101378,Customer_101378,Female,28,Spain,11,63377.35,638,1,0,4.0
101379,Customer_101379,Male,42,France,9,60060.44,725,1,0,2.0
101380,Customer_101380,Male,29,France,13,48132.59,561,1,0,2.0
101381,Customer_101381,Female,30,France,1,58175.9,575,1,0,2.0
101382,Customer_101382,Female,35,UK,11,77910.39,650,1,0,1.0
101383,Customer_101383,Female,48,France,12,50852.53,815,1,0,2.0
101384,Customer_101384,Male,38,Spain,3,18373.85,605,1,0,4.0
101385,Customer_101385,Female,34,Spain,8,33109.81,692,1,0,4.0
101386,Customer_101386,Male,43,UK,12,57456.96,675,1,0,1.0
101387,Customer_101387,Female,28,Germany,9,31673.38,611,0,0,3.0
101388,Customer_101388,Female,47,UK,3,87070.43,667,1,0,1.0
101389,Customer_101389,Female,56,Spain,10,40822.72,621,1,0,4.0
101390,Customer_101390,Male,41,UK,12,43642.51,628,1,0,1.0
101391,Customer_101391,Male,40,Spain,0,69672.42,530,1,0,4.0
101392,Customer_101392,Female,46,Germany,9,38682.49,653,1,0,3.0
101393,Customer_101393,Male,18,UK,8,45467.34,722,0,0,1.0
101394,Customer_101394,Female,48,UK,5,62945.87,659,1,0,1.0
101395,Customer_101395,Female,79,Germany,0,21653.08,737,1,0,3.0
101396,Customer_101396,Female,41,UK,1,36939.65,699,1,0,1.0
101397,Customer_101397,Male,41,France,12,60994.8,651,1,0,2.0
101398,Customer_101398,Male,51,Spain,13,43258.32,608,1,0,4.0
101399,Customer_101399,Male,62,France,6,81285.68,619,1,1,2.0
101400,Customer_101400,Male,54,UK,15,20666.29,545,1,0,1.0
101401,Customer_101401,Male,18,France,14,19632.16,635,0,0,2.0
101402,Customer_101402,Female,49,UK,10,59384.22,666,1,0,1.0
101403,Customer_101403,Female,73,Spain,9,62009.21,784,1,0,4.0
101404,Customer_101404,Female,49,UK,15,38501.88,695,0,0,1.0
101405,Customer_101405,Male,28,UK,9,50292.05,590,1,0,1.0
101406,Customer_101406,Female,45,UK,14,58733.65,547,1,0,1.0
101407,Customer_101407,Female,27,Spain,15,29120.17,640,1,0,4.0
101408,Customer_101408,Female,57,UK,3,30556.82,716,0,0,1.0
101409,Customer_101409,Female,31,Spain,10,45743.35,638,1,0,4.0
101410,Customer_101410,Female,43,Germany,11,63086.68,696,1,1,3.0
101411,Customer_101411,Male,32,Germany,13,24853.26,641,1,1,3.0
101412,Customer_101412,Male,35,Spain,5,38420.58,709,1,0,4.0
101413,Customer_101413,Female,60,Germany,13,37628.55,535,1,0,3.0
101414,Customer_101414,Male,43,Spain,7,50691.14,775,1,0,4.0
101415,Customer_101415,Male,35,UK,6,41835.92,572,0,1,1.0
101416,Customer_101416,Male,28,Germany,2,32852.31,715,1,0,3.0
101417,Customer_101417,Male,20,France,5,73664.74,635,1,0,2.0
101418,Customer_101418,Female,27,France,15,32950.41,646,1,0,2.0
101419,Customer_101419,Female,43,Spain,11,36826.82,637,1,0,4.0
101420,Customer_101420,Male,54,Spain,11,20521.96,674,1,0,4.0
101421,Customer_101421,Male,35,Germany,14,30463.77,689,1,1,3.0
101422,Customer_101422,Female,61,France,4,52979.44,734,1,0,2.0
101423,Customer_101423,Male,33,France,10,48518.27,761,0,0,2.0
101424,Customer_101424,Female,39,UK,5,55006.55,680,1,0,1.0
101425,Customer_101425,Male,29,UK,13,53818.2,784,1,1,1.0
101426,Customer_101426,Female,54,UK,6,107462.39,662,0,0,1.0
101427,Customer_101427,Female,67,UK,13,29998.07,736,1,0,1.0
101428,Customer_101428,Female,21,UK,11,20265.68,687,0,0,1.0
101429,Customer_101429,Male,38,Germany,12,26178.04,614,0,0,3.0
101430,Customer_101430,Female,57,France,14,30600.8,669,1,0,2.0
101431,Customer_101431,Female,25,Spain,12,27091.57,693,1,0,4.0
101432,Customer_101432,Female,49,France,5,43808.02,653,1,0,2.0
101433,Customer_101433,Male,57,UK,8,73800.41,686,0,0,1.0
101434,Customer_101434,Male,43,UK,7,,720,1,0,1.0
101435,Customer_101435,Male,49,UK,1,52699.63,653,0,0,1.0
101436,Customer_101436,Male,63,Spain,9,110083.82,434,1,0,4.0
101437,Customer_101437,Male,65,UK,6,35776.88,781,1,0,1.0
101438,Customer_101438,Female,41,France,6,20146.61,633,1,1,2.0
101439,Customer_101439,Male,36,Spain,1,67464.38,593,0,1,4.0
101440,Customer_101440,Male,31,Spain,8,18362.35,571,1,0,4.0
101441,Customer_101441,Male,54,UK,9,29901.79,630,1,0,1.0
101442,Customer_101442,Male,26,UK,1,53075.75,613,0,0,1.0
101443,Customer_101443,Male,39,UK,10,40108.89,600,1,0,1.0
101444,Customer_101444,Female,43,UK,2,38541.7,604,1,0,1.0
101445,Customer_101445,Male,36,UK,2,24687.92,695,0,0,1.0
101446,Customer_101446,Female,45,France,6,41796.33,807,0,1,2.0
101447,Customer_101447,Male,73,Spain,6,65977.76,717,1,0,4.0
101448,Customer_101448,Male,41,France,14,42379.09,739,1,0,2.0
101449,Customer_101449,Female,37,France,1,28906.54,627,1,0,2.0
101450,Customer_101450,Male,54,UK,5,23957.4,663,1,0,1.0
101451,Customer_101451,Male,45,Germany,11,29176.16,687,1,0,3.0
101452,Customer_101452,Female,59,France,3,50109.96,606,1,0,2.0
101453,Customer_101453,Female,44,Spain,15,49023.05,623,1,0,4.0
101454,Customer_101454,Female,39,Spain,11,29295.72,719,1,0,4.0
101455,Customer_101455,Male,21,UK,15,16000.0,737,0,0,1.0
101456,Customer_101456,Female,23,UK,15,50738.01,660,1,0,1.0
101457,Customer_101457,Female,20,UK,1,28041.94,565,1,0,1.0
101458,Customer_101458,Female,47,France,7,57268.33,633,0,0,2.0
101459,Customer_101459,Male,26,Spain,11,29886.9,547,0,0,4.0
101460,Customer_101460,Male,57,UK,0,26926.59,661,1,0,1.0
101461,Customer_101461,Male,42,Germany,7,44997.05,674,0,0,3.0
101462,Customer_101462,Male,39,France,11,121344.58,635,1,0,2.0
101463,Customer_101463,Female,32,UK,12,58834.78,673,1,0,1.0
101464,Customer_101464,Male,49,UK,6,44655.09,686,1,0,1.0
101465,Customer_101465,Male,32,Germany,13,49360.61,674,1,0,3.0
101466,Customer_101466,Male,30,Germany,10,19099.6,565,1,0,3.0
101467,Customer_101467,Male,56,France,0,25345.89,636,1,0,2.0
101468,Customer_101468,Male,46,UK,4,16000.0,686,0,1,1.0
101469,Customer_101469,Male,39,Germany,15,91479.31,773,1,0,3.0
101470,Customer_101470,Male,50,UK,0,83512.25,635,1,0,1.0
101471,Customer_101471,Female,42,Spain,1,50120.89,696,1,0,4.0
101472,Customer_101472,Male,47,UK,5,44632.91,721,1,0,1.0
101473,Customer_101473,Female,32,UK,15,20893.83,640,0,0,1.0
101474,Customer_101474,Male,67,France,11,38053.18,741,1,0,2.0
101475,Customer_101475,Male,35,France,2,94089.45,745,0,0,2.0
101476,Customer_101476,Male,61,France,6,44558.67,759,0,0,2.0
101477,Customer_101477,Male,40,France,15,32576.09,689,1,0,2.0
101478,Customer_101478,Male,52,Spain,3,19039.92,832,1,0,4.0
101479,Customer_101479,Male,51,France,9,78163.84,609,1,0,2.0
101480,Customer_101480,Female,56,France,7,40696.09,814,0,0,2.0
101481,Customer_101481,Male,32,France,12,19051.38,713,1,0,2.0
101482,Customer_101482,Male,55,UK,12,27708.8,756,1,0,1.0
101483,Customer_101483,Female,64,France,13,23636.15,631,1,0,2.0
101484,Customer_101484,Male,39,UK,1,39582.42,718,1,0,1.0
101485,Customer_101485,Male,42,France,7,46107.34,762,1,0,2.0
101486,Customer_101486,Male,36,UK,11,33489.16,573,1,0,1.0
101487,Customer_101487,Male,38,Spain,6,59581.23,643,1,0,4.0
101488,Customer_101488,Male,63,France,10,43516.08,494,1,0,2.0
101489,Customer_101489,Female,30,Spain,10,67742.26,642,0,0,4.0
101490,Customer_101490,Female,31,France,5,35763.66,594,0,0,2.0
101491,Customer_101491,Female,61,UK,1,165350.28,639,1,0,1.0
101492,Customer_101492,Male,49,Germany,15,32578.41,850,1,0,3.0
101493,Customer_101493,Male,67,France,13,27971.08,784,0,0,2.0
101494,Customer_101494,Male,37,Germany,14,26465.3,547,1,0,3.0
101495,Customer_101495,Male,44,France,4,38196.59,697,0,1,2.0
101496,Customer_101496,Male,34,France,5,19372.96,715,0,0,2.0
101497,Customer_101497,Male,44,Spain,5,47953.07,630,1,0,4.0
101498,Customer_101498,Male,21,France,0,17819.31,668,1,0,2.0
101499,Customer_101499,Male,50,UK,2,45169.48,676,1,0,1.0
101500,Customer_101500,Male,46,Germany,4,22864.98,554,1,0,3.0
101501,Customer_101501,Female,41,Germany,15,35377.91,578,0,0,3.0
101502,Customer_101502,Male,37,Spain,3,55131.03,668,1,0,4.0
101503,Customer_101503,Female,31,UK,8,118449.48,662,1,0,1.0
101504,Customer_101504,Male,51,France,8,25856.69,602,0,1,2.0
101505,Customer_101505,Female,28,Germany,5,39252.96,595,1,1,3.0
101506,Customer_101506,Male,48,France,14,30325.17,648,1,0,2.0
101507,Customer_101507,Male,67,Germany,1,28395.42,721,0,0,3.0
101508,Customer_101508,Male,60,France,13,30445.3,649,1,0,2.0
101509,Customer_101509,Male,24,UK,11,60855.34,777,1,0,1.0
101510,Customer_101510,Female,36,Germany,4,33718.43,603,1,0,3.0
101511,Customer_101511,Male,47,UK,12,115568.14,669,0,0,1.0
101512,Customer_101512,Male,41,UK,6,50646.0,628,1,0,1.0
101513,Customer_101513,Female,25,France,15,26660.01,699,1,0,2.0
101514,Customer_101514,Male,47,Germany,0,35610.92,596,1,0,3.0
101515,Customer_101515,Female,42,Spain,0,29278.06,800,0,1,4.0
101516,Customer_101516,Female,65,UK,8,60201.7,528,1,0,1.0
101517,Customer_101517,Male,39,UK,14,20089.93,784,1,0,1.0
101518,Customer_101518,Male,56,Spain,1,22971.21,662,0,1,4.0
101519,Customer_101519,Male,27,UK,12,32184.14,696,1,0,1.0
101520,Customer_101520,Female,30,UK,15,57110.94,755,1,0,1.0
101521,Customer_101521,Male,51,UK,7,73152.53,719,1,0,1.0
101522,Customer_101522,Male,55,France,13,78172.16,600,1,0,2.0
101523,Customer_101523,Male,31,Spain,12,53307.67,700,1,0,4.0
101524,Customer_101524,Female,42,Germany,3,40462.25,795,1,0,3.0
101525,Customer_101525,Female,25,Germany,13,60054.42,588,0,0,3.0
101526,Customer_101526,Female,40,UK,11,25094.39,814,1,0,1.0
101527,Customer_101527,Female,52,UK,0,18312.32,684,0,0,1.0
101528,Customer_101528,Female,37,France,9,51119.01,623,1,0,2.0
101529,Customer_101529,Male,39,UK,10,26712.04,588,0,0,1.0
101530,Customer_101530,Female,28,UK,12,40783.66,638,1,0,1.0
101531,Customer_101531,Male,34,UK,12,44322.91,508,1,0,1.0
101532,Customer_101532,Male,63,UK,7,46961.28,624,1,1,1.0
101533,Customer_101533,Female,43,France,4,64050.75,635,1,0,2.0
101534,Customer_101534,Female,30,Germany,3,61075.05,574,1,0,3.0
101535,Customer_101535,Male,38,UK,1,45852.04,711,1,0,1.0
101536,Customer_101536,Male,23,France,10,34424.3,639,0,0,2.0
101537,Customer_101537,Male,30,Germany,15,44086.89,607,1,0,3.0
101538,Customer_101538,Female,58,Germany,1,32116.66,631,1,0,3.0
101539,Customer_101539,Male,40,Germany,11,38446.84,682,1,0,3.0
101540,Customer_101540,Female,65,France,9,136434.91,660,0,0,2.0
101541,Customer_101541,Male,41,Germany,2,45588.48,602,1,0,3.0
101542,Customer_101542,Female,42,UK,3,51432.99,664,1,0,1.0
101543,Customer_101543,Male,50,UK,4,30575.63,651,1,0,1.0
101544,Customer_101544,Female,18,UK,10,66466.81,570,1,0,1.0
101545,Customer_101545,Male,44,France,4,59133.18,633,1,0,2.0
101546,Customer_101546,Male,41,UK,13,59321.88,698,1,0,1.0
101547,Customer_101547,Male,60,UK,5,46264.3,698,1,0,1.0
101548,Customer_101548,Male,54,Germany,1,66890.38,638,0,0,3.0
101549,Customer_101549,Male,28,UK,1,74435.13,706,1,1,1.0
101550,Customer_101550,Female,57,UK,6,47706.33,582,1,0,1.0
101551,Customer_101551,Female,39,UK,6,39888.74,584,1,0,1.0
101552,Customer_101552,Female,31,France,11,62817.05,636,0,0,2.0
101553,Customer_101553,Female,44,UK,7,27961.07,767,1,1,1.0
101554,Customer_101554,Male,40,UK,2,30404.4,667,1,0,1.0
101555,Customer_101555,Female,60,UK,3,41004.61,634,0,0,1.0
101556,Customer_101556,Female,46,Germany,9,19183.66,771,1,0,3.0
101557,Customer_101557,Male,44,Spain,5,60952.05,633,1,0,4.0
101558,Customer_101558,Female,53,France,10,27231.06,823,1,0,2.0
101559,Customer_101559,Male,55,France,14,33970.71,617,0,0,2.0
101560,Customer_101560,Female,51,Spain,5,38156.41,579,1,0,4.0
101561,Customer_101561,Female,59,Spain,8,42749.12,643,1,0,4.0
101562,Customer_101562,Female,49,France,13,35982.25,636,1,0,2.0
101563,Customer_101563,Male,44,Spain,3,40745.8,594,1,0,4.0
101564,Customer_101564,Female,57,Spain,8,40888.02,850,0,0,4.0
101565,Customer_101565,Male,41,Germany,4,34346.69,679,1,0,3.0
101566,Customer_101566,Female,42,France,10,29658.01,690,0,0,2.0
101567,Customer_101567,Male,63,UK,11,68328.91,620,1,0,1.0
101568,Customer_101568,Female,61,UK,2,16292.21,612,0,0,1.0
101569,Customer_101569,Female,42,France,2,38286.52,732,0,0,2.0
101570,Customer_101570,Male,37,France,0,34010.35,529,0,0,2.0
101571,Customer_101571,Male,60,France,0,50710.13,569,1,1,2.0
101572,Customer_101572,Female,52,France,0,21828.97,636,1,0,2.0
101573,Customer_101573,Male,46,France,11,33540.92,756,1,0,2.0
101574,Customer_101574,Male,38,Germany,14,40109.28,627,1,0,3.0
101575,Customer_101575,Male,46,UK,6,67979.27,686,0,0,1.0
101576,Customer_101576,Male,42,UK,14,48771.83,657,1,1,1.0
101577,Customer_101577,Female,34,Germany,11,24657.96,752,1,1,3.0
101578,Customer_101578,Female,44,Germany,12,33727.22,536,1,0,3.0
101579,Customer_101579,Male,45,Spain,11,62576.68,710,1,0,4.0
101580,Customer_101580,Male,37,Spain,3,24466.89,640,1,0,4.0
101581,Customer_101581,Male,53,Spain,8,40539.62,724,1,0,4.0
101582,Customer_101582,Male,57,UK,8,41827.98,594,0,0,1.0
101583,Customer_101583,Female,54,France,10,35306.51,657,1,0,2.0
101584,Customer_101584,Male,39,UK,12,141282.0,647,1,0,1.0
101585,Customer_101585,Female,51,France,1,34880.94,580,1,0,2.0
101586,Customer_101586,Female,43,Spain,10,51421.89,559,1,0,4.0
